indice_origen,id_cancion,particion
462,6pTZ8Oy1xGKGCE4saVScoy,entrenamiento
463,4efRaNW2VgDf3pjbm8y4tr,entrenamiento
464,4khjcb6Mpegp1N596VVyf6,entrenamiento
465,1WiVvolTPvAsVOd64HZi4X,entrenamiento
466,1YnLthg0HOs8YTzgN5hVh2,entrenamiento
467,0N7UyDRbyHe2L63ilYDcRK,prueba
468,5EndcDV7pcbLO4jE2GBZwC,prueba
469,0MjXRAftpVBuNGYsNV1obJ,entrenamiento
470,2O16qeSdWeec3Kte6TKW9p,entrenamiento
471,1W5j84OLhShyEIJEwaLzaU,entrenamiento
472,3KAQ4xe2sR6IiltZw8HSA5,prueba
473,60wxK3idlzc3lykP8cYZ2l,entrenamiento
474,2O7FC4XbIrJ6Ib8bsq0FYC,entrenamiento
475,1CYBnHYYbOAsuDCGa0zrw0,entrenamiento
476,1ytsxlw6P6gsCc3RrYweyj,entrenamiento
477,37bc0lXXN8Udi7IPwL58Hn,entrenamiento
478,5IGYPdHMSG4PLXDS9LDPJS,entrenamiento
479,53iFMaNUXn6Oj8hUIKSO5a,entrenamiento
480,68KCwQ2PNKNT17sEx32DEG,prueba
481,27wq82gy6a868oA5HNLRGv,entrenamiento
482,24M6MHeugm1sHHNzCP5eV4,entrenamiento
483,5DZVpQguB5TGP3MdkN3JSP,entrenamiento
484,2HUZVffVPXvqnrml0gXggp,prueba
485,2PTzfXh5Ut3hjRrWGyafz6,entrenamiento
486,5MTsZG10E0hTvAkdioyPnw,entrenamiento
487,2AN3wNGUW0IgzfuurtVEDS,prueba
488,7jIAttgQTpLDoNtykIQXjH,entrenamiento
489,353rT3h7ABEWWBe6Hr7EZD,entrenamiento
490,0GgFpUEQzr5RuDZC768g0k,prueba
491,5hhhrZMKz1NEZM7jRWufbf,entrenamiento
492,4zESVuAPxaC9bqQKjiWgH6,prueba
493,7EcFRiCKqijYsuA5UbNnQZ,prueba
494,4WbTMyywJtvUNhmVKa0oSM,prueba
495,0R7EWhquaAICmyE5MZqt3q,entrenamiento
496,5u2HaXFymnYNePtwI5bU3t,entrenamiento
497,79keCNa2NAa4xMInUQCATJ,entrenamiento
498,61X73CJcpwGIxgQgKEXbw0,entrenamiento
499,78Vs1Oo42MrcbwB8vQhhsz,entrenamiento
500,4dzurJ1Q1LIr8X7doV3yT0,entrenamiento
501,0goA2cYxU9k2XfQHzo6WcP,entrenamiento
502,4uCVtXasfPk1Z0JwrwTIzH,entrenamiento
503,3HOcPWc2LUUv5te756KfAH,entrenamiento
504,4ISCO9MWDxOuteeVAm2ZWh,prueba
505,6YOOCjjIb0pBZXbJjYgUlP,entrenamiento
506,1i7JnFAxC15AuF1dsosbYM,entrenamiento
507,7JY9axEOxQbeAN8OzwsOwy,entrenamiento
508,0eyE0L7FbNrXaByFzMXT1C,entrenamiento
509,0MY3K86lZ9HIat4oBi40dh,entrenamiento
510,16x2V0ZWoXD7Rjo6bSAoEK,entrenamiento
511,0zANeX4R6uWb82gCQAguOD,entrenamiento
512,3BztDPhRhfwdwUndTlg45h,prueba
513,27hFQQS3cVUmIK3ser5bpu,entrenamiento
514,63F2nWghdifkNHVns5GT8W,entrenamiento
515,76w967eCBrUFBSzef2ExlK,entrenamiento
516,4kXcndvaQEROosxdcbJqzK,entrenamiento
517,0lczO04vbk2ZiNvAqzUUQ0,entrenamiento
518,6Fomnvc3pkLvUQYUkhiQPx,prueba
519,6cMzeng5QA8fd2qqiMeIyg,entrenamiento
520,4jK6bBO2JbkvvgT7FPj8c5,entrenamiento
521,2jHEySxCzzODFWmPzt084L,entrenamiento
522,4XlevPQOF6GkZCS2yWOkNn,entrenamiento
523,4muAobUpgKTEgqskgNESmC,entrenamiento
524,0OwoAzOM3ULaLoiYpC5axn,entrenamiento
525,2GbTLMvttdfKoz4YDjZJis,entrenamiento
526,5lQBkoXivgiXqKicR2uaTh,entrenamiento
527,2GzvzxXnyJ9l3obE4JskC2,prueba
528,4tK4ARuilOrBzwVQK73E0Y,entrenamiento
529,2E3ObBU2VIrTYOYh8tvi0x,entrenamiento
530,3BXMHdrjdF5yjJU4G0Z5HZ,entrenamiento
531,3x3zdepy3au5Uo81WIA9MG,entrenamiento
532,1tPYm2PqXjYL6lM0AfH5aT,prueba
533,14UvqLsdqw2dsmVkmTYptE,entrenamiento
534,3XnDbrxxtA40HPIIRWLgRT,entrenamiento
535,5bC6ONDsL88snGN6QasjZH,entrenamiento
536,2XshyXPcxtwvyFMys4JCqQ,entrenamiento
537,56AecW9Anb0CY6HpgWvcg9,prueba
538,2EkGF5wYi3QrxTMMQftm4a,entrenamiento
539,6VtoP2sJt5oCmPOQIve2sf,entrenamiento
540,7ImaCF0ttRFNoQIErYlRq5,entrenamiento
541,4ujYTGqbiV5xl97Pqoctq2,entrenamiento
542,6B9EuDkJUAm9bO26ZdzBke,entrenamiento
543,2vOFdBs2kss9U0ezRGTG2E,entrenamiento
544,6fmrddhzAr0StNzWEzlny5,entrenamiento
545,21HwOODUViTuHpkSYbdcMy,entrenamiento
546,0pegFWSUOTiG0sLVEfxtvA,entrenamiento
547,34HNaUhhTgO1jvfEuXHFyz,entrenamiento
548,6pRaRbJVkHyQdlW3MGvkgT,entrenamiento
549,2saK0E712wIB3Gf8QLuFYX,prueba
550,1ChZ4mrSLP8HImCY6IyImf,entrenamiento
551,1o0yFkUycTAWIIWFOlhDcV,entrenamiento
552,3d8kYb3GqZkiHb6annxKEo,entrenamiento
553,1HfxPaJggVwFsvOtHbVzMz,prueba
554,0Bb9oRoN3suM9iiIwzHtmX,entrenamiento
555,2wdfI1pjsfvviE7WTKGSYM,entrenamiento
556,5YRDGgdOshUPA17m7yzY7p,entrenamiento
557,0KAFjeQ6jpmtKP4CW9m5X6,entrenamiento
558,203ADb8800e1YSzyrFQUZ9,prueba
559,6xTLXrdNqOTcTUHwPh8Wp1,entrenamiento
560,7lB0MLvvsfrY6cN6kt4aKC,entrenamiento
561,2dMkrhsWFVP2rHZmTEKkeh,entrenamiento
562,2GwShNdcJHDLEkGO4L34lF,entrenamiento
563,54sN9ILcN1Udqc6au0Rzdw,entrenamiento
564,5mw8Zmzqx3VhxqokFAntGI,entrenamiento
565,4le6DvrwMv2rpyN1SPeL0g,entrenamiento
566,4T8FoNHY3UZSYgOV76ueVU,entrenamiento
567,7xO7bS29oAzMcFI0rBj8Fy,prueba
568,4z9WDbNAKo2wAfGaMn7yjh,entrenamiento
569,41XVcLXrmbxiV0mJASJxov,entrenamiento
570,2ZaYFNn1YQuLSVdHhanr4Q,entrenamiento
571,4qScDvgzJs0Oo30kFaJIuy,prueba
572,5fTJGZ6k0zokfh5KLfe0sm,entrenamiento
573,7E1Gs6mg3MOERIWo0sglXL,entrenamiento
574,6XgmRgd6yQ71afjGLrk0aI,entrenamiento
575,1xYMyM7MxFi4OuzDA2op9Q,prueba
576,3CqV5uSdPvj5Ux3E8Idusc,entrenamiento
577,4pcnFf9w7Mxmir5woJoanj,entrenamiento
578,2lvcDndxZGuowLA19g4YDv,entrenamiento
579,0yoJHtKTiv9ixa8UFI6tkY,entrenamiento
580,3PcIfTefcjfWTK6WFmOLqK,entrenamiento
581,1RjEDlhTp2iJXWPdLpa8OM,entrenamiento
582,4SXcG6Ti32myNw9GJ9qeDt,entrenamiento
583,06R84YHz9bqaQzEbIWxzsw,entrenamiento
584,4BguxPKygliNCIkzwWlYxU,entrenamiento
585,6zz1Lsob8CrgipAoxJys1w,entrenamiento
586,2f6RlUydW1yTWhcXqaBhA3,entrenamiento
587,6wAT9x3dx1N99gXXvds56Q,entrenamiento
588,0c7iF5fSBYxCuwsAv2z4iI,entrenamiento
589,44odJaONNr861TeNUYSx3L,entrenamiento
590,07CUaE9XAgDQ0B2T4XGrnN,entrenamiento
591,6ffWQpIQhwtQxhO2HvbyWm,entrenamiento
592,1GkwSHR74B5DIgnlarTsa9,entrenamiento
593,0pfG8LwO7hSdHe6hTgc6a6,entrenamiento
594,2z3PXMMsdQqZ48OdOTBIoZ,entrenamiento
595,0XV6QiUZCV5IIeTVojlktV,entrenamiento
596,03SqUp5aNqCM8EP4WOmUZp,entrenamiento
597,02FzDPhxAoCZp6Fz4GzMmL,prueba
598,3KkgPBPjplbDy4uKcXNZeu,prueba
599,5s6ppi6NDeK6FXlX8XCajM,entrenamiento
600,738wQ9tsRLsEVEHnEGm6l1,entrenamiento
601,5KOn9dVdz24YDPjt8bfpjt,entrenamiento
602,5ctBsVOClsptyjkQkBLBn4,entrenamiento
603,11868tq8nTB9QJKyY3JjB4,entrenamiento
604,5mFrdpvoxokKCWp9uHE1ok,entrenamiento
605,0BhmtRzdjNV0bQ5veUOazN,entrenamiento
606,685WYfzmOeDOF4laU8UuOv,prueba
607,2dI0UV4hCGnLaJVja2iosu,entrenamiento
608,1abgR6pt8VzZRfiQa0KLlS,entrenamiento
609,47Dc6UvkluFZbPnumBlDBH,entrenamiento
610,2M1bgJpUPjfKhHLIIfzGtX,entrenamiento
611,1AJRWM34yxnAxhF9TEK0Zj,prueba
612,2xHKGx65VCsJgU83Bvh4j7,entrenamiento
613,5eIF4WZrpcnpEXi2Bu7i2t,entrenamiento
614,6kucNn22HB0qb2ZPa1BrNl,entrenamiento
615,4E73Motq88LCg5Oy42uynU,entrenamiento
616,7pxbZ29k1LJXvOdd2e5Bdn,entrenamiento
617,203WkDdprjHpN37QMBCMyJ,entrenamiento
618,1pIMxRddmCGalHnRbLFkWg,entrenamiento
619,3smgLNxWHdmUekrwDXBTfv,entrenamiento
620,5uNEaSgkkPw6vLCUh3KsdQ,entrenamiento
621,0UgmLwOrTeOCUNwV07a5AD,entrenamiento
622,5aGkIyzLVYGuLIHkxpNAFF,entrenamiento
623,2NLu5wwfHlB4rGTxDYCRk7,entrenamiento
624,4UU97IGHOhBhZjCUgDFUiz,entrenamiento
625,4aLiEepGWP5LdYDCf7Uhta,entrenamiento
626,1CtfA9JkJ5cJQgpO7wEj4V,entrenamiento
627,0g5bEa2Kxz18QLp4qotw3z,entrenamiento
628,7oGGmUTUwH6EooJGeZBJdj,prueba
629,0wUVwtui3Se9kGUfSD7gaU,entrenamiento
630,6kw6xVfYpwqUwCsIrHHdYl,entrenamiento
631,2vfvPpkSwFwsuppSHbLCoR,entrenamiento
632,60S0LkuUyzHzX29KWew1a6,entrenamiento
633,7wF4asYZw8cAHEljYd2Wid,entrenamiento
634,1t0zKQvPW6iQPHGnUikbgC,prueba
635,3InBIgygsMQ90Oc2Izt1mg,prueba
636,3NqKDdehfEZ00H4uFghoMr,prueba
637,18k8IlS52uxRWObykDUZFG,entrenamiento
638,3YalaPTUkyCYanwIf0l4UN,entrenamiento
639,4ncp2DWzx9EQfaJmOdf45s,prueba
640,3k6s9QkAZfENWHO3NhAQOn,entrenamiento
641,4l3P7LcxC2GSnUkbvykkMn,entrenamiento
642,3ocm1Cf1Dk1ODrdBdybh82,entrenamiento
643,0pHdVMGxXdDcjmye35j63j,entrenamiento
644,0ZrFfxDOl9jvgzGljGM8nB,prueba
645,0WWuB1F1H4dr3Bdoe1vtHs,prueba
646,7bKWcP3ExUaYeRivBx5KR5,entrenamiento
647,4LzdviA9tys39CccjkJubr,prueba
648,5aLPkAwDGpqBaoAvTgbgdD,entrenamiento
649,1POSMvQ2TKVN0D7GwOgK0W,prueba
650,6ad7bQ48TlqAgebCExUJVe,entrenamiento
651,7wiULYwv85WeChygucbpTF,entrenamiento
652,2R1ACTXu88oxUcplmde6kT,entrenamiento
653,69yz6UcfUHCi795treLj3l,entrenamiento
654,0F78T5bfHQCliaNjBkIYBq,entrenamiento
655,7quFUf8mR7wUxeJip0awxn,entrenamiento
656,3zjr7jirhGwvqGuuJuIxjg,prueba
657,1d39v4V4DmrrLiFX4DKHBv,prueba
658,3Ebx5xEUEoB6iod7vSak8R,entrenamiento
659,70vp3DhQpLrFQapK0BI5Ug,entrenamiento
660,7MlPySldFcJ9R3mSFvGV4y,prueba
661,4JAVT5eeiKjHrNNxQQrs4J,entrenamiento
662,6r8OnTtDrhKBIIYgzxrnZ1,prueba
663,12qmPGMrOCogibc7qyxT9s,entrenamiento
664,1K0OGTEEPMRdxFGRt5WYRI,entrenamiento
665,4uBwFIBwZcgHNvwNjOqICX,prueba
666,4Akic5cb5RHJrTdQZY7AfX,entrenamiento
667,414FqRxeG518IkFrmzdQjt,entrenamiento
668,63m3fusWaHBnB3isFfAlRd,entrenamiento
669,5H6Bc7oEWYuKrwb1pUZWhh,entrenamiento
670,0RTACXDmdASzBQR1UiSyAZ,prueba
671,4qoD4IJbbir3hsAu4IowiG,prueba
672,35TStN96CwcjFedErjW8Wq,prueba
673,3tInTDUq8wdIMw5ftohmqJ,entrenamiento
674,6Vn8lTVMjILXQCjZUXS8n4,entrenamiento
675,5hCgm1tDb7ZZKmRtucTTjh,entrenamiento
676,1PEpGWRE4Tjsk2qy5teW4p,entrenamiento
677,02EqvposhJjwrgkQexKIdW,entrenamiento
678,68HbD7rEFTlnJy4UWSpySY,entrenamiento
679,0qAMjeQFyd1qD0LDiV8gWp,entrenamiento
680,6b4mWoXrscyajbLOB2qwfG,prueba
681,2C3gh14oarzTtv3aY3HJ0m,entrenamiento
682,2Qj1FilGsXITZbFVmVeoLy,prueba
683,2gc1XwdI3kKipqAXTdMcwY,entrenamiento
684,35RrDnREM1xxx4YBxDHikm,prueba
685,5bqPeBYkNk9feimSN9N4JY,entrenamiento
686,4a7aKxh344UzFEVd0k5lwi,entrenamiento
687,0P0v83waDX4ElzSgmF1cG5,entrenamiento
688,0NkeEkDFOby5xOZ7BIKVuD,entrenamiento
689,348ooLg3LgeDkJVh6zzib8,entrenamiento
690,2BdXf4OpDOw4AvklnAvcsY,prueba
691,6i1wlqIigKZTvMk0LTh5Id,entrenamiento
692,5CU7ewecONNlWAJHu04HJQ,entrenamiento
693,31GGw4QarlH4neWIHsFQeq,entrenamiento
694,3VyInzFUWWHyYw3xCUUz3M,entrenamiento
695,6ONQ2wKKkjxIUygJbBe7ph,entrenamiento
696,55G6uXo1fyBQ58YL3O2ygf,entrenamiento
697,2Xzh9zjiKhM9YT4AcJxLkQ,entrenamiento
698,4G18Ie2Gm6vVYgzkIiRwFD,entrenamiento
699,60Ul9B9xErs1tAikGkBEfL,prueba
700,4YimYaA3z1KrrnbBmvE6Af,entrenamiento
701,1fxIiBHyhR3AhYJBHBZTiq,entrenamiento
702,7pgxSWFaZqPukb2oes8M5W,entrenamiento
703,5himtcBG5IetEOAYuB1Lu1,entrenamiento
704,7FNugksLRXsu3Ie96TiWpG,prueba
705,54gjtcoJgDxt7jpnpwSy0o,entrenamiento
706,1snd92ICpwulLUilLfDZFq,entrenamiento
707,5moyneo3TMp2wdc0TG8O8U,entrenamiento
708,2WQRPsMOrbeqms7JgmmVv3,prueba
709,1qHiDbTJI7GB62W3BBFigx,entrenamiento
710,5msvkAkQ8o2GhNxOu3YW5D,prueba
711,3YllcvA3PW1DUwjckCVjIw,entrenamiento
712,2cTaSKEc8OZdF6Tpg2QQsS,entrenamiento
713,1z2fSrYZqrO5tMqzULn9OD,entrenamiento
714,5QRt4QovcONoIVzwnlkU7z,entrenamiento
715,7Igc6JB0xPDcn5yRkkVGQX,entrenamiento
716,3XfMyT4Xf5LegDhvbrFEjp,entrenamiento
717,3IvEnBPF1egP9y1q3C2Fg4,entrenamiento
718,4XBkxG1jC5RBQJt65gma8v,entrenamiento
719,4CpUwb4JSS0YiGZ4pBryTO,entrenamiento
720,4fHJwyR7JILiSAbLyXcrKx,prueba
721,4XBcShO4h4X55x9yMmyKHL,prueba
722,55fyE9Q754QhXpmcLtmmam,entrenamiento
723,20GlDn5GNOkgZUui7Z57k1,prueba
724,4zzi2eD2cEPpQ3a307mPPj,entrenamiento
725,6QYEoTGa0Boucy6htF83tb,entrenamiento
726,0DCmkHy3eZl8ht8OciCZk8,entrenamiento
727,3tBS9yN7auzP4PeAEzfGEg,entrenamiento
728,3NxSIxMnq9tDmQtoyHQqte,entrenamiento
729,5ExTzBKfppRaRMl8fIqYBH,prueba
730,2mKjs6s0Z1imKKb6gOk628,entrenamiento
731,6Dm2KfuPBa3eXOgHaT88r4,entrenamiento
732,2xUM2CBmLcvdldtDtPmrfx,entrenamiento
733,25wiOYoBrS6ITwcPGlTSXi,prueba
734,7f0PCIJFVw7U5tbuFH4rb0,entrenamiento
735,64cc7wgJnZnzADtEqhFwWl,entrenamiento
736,27C0RwdWb6l4j8UGT5LZrR,prueba
737,0R3LjmIZg8MiBlf3LdYjcD,entrenamiento
738,1waSpL77NIcKRni3aDA0kS,entrenamiento
739,5Q12oF5TRQL7AQsEY1PZcp,entrenamiento
740,1T7Tqsfkz0Ntbwta2hHebY,prueba
741,7IdC5YvSg9O1WfRSUtSpNt,entrenamiento
742,3NigHcNkAIUpS1cNbiqNl8,prueba
743,2uJsLbcAKJWCaYBrVPYxUw,prueba
744,302k5Cd7lIeZvekkjWcU3k,prueba
745,74ooA3upXyi3AUg9Ndz2Ck,prueba
746,7BsxlNsLgCMBNZ9CmAcbfv,entrenamiento
747,1xKzXsdfSXCQNO9cOYQOGL,prueba
748,1BEf6XRdlqtUctXYEicKbE,entrenamiento
749,6nPSj5qcbkm3w2ch9dljk2,entrenamiento
750,0N8Xztr4pBHJ7V0moJWhbO,prueba
751,3dPpQeLTWjCjEbSevDMQfW,prueba
752,1TRIYxcVJYPki5AX2hZzZT,prueba
753,7nixLKx5skJBEKyiqZmdp7,prueba
754,2I4gO3ZoMLZaCeWMZGOQ7o,entrenamiento
755,0x0h9kwGhCv78fMRo8ChhZ,entrenamiento
756,2pcuXnZhTirLXsfXGVFTv2,entrenamiento
757,7ihXMwfP4ZITY2YIsCKJt0,entrenamiento
758,3zUMHRZa7wgqtoCsBfBSpt,prueba
759,65P0LJJh9vEa5yR6S2xIZR,entrenamiento
760,0RHZvKdk4rHKyl2Ijltoub,entrenamiento
761,5lZVXDJI3PnnYxBNwNXQgH,entrenamiento
762,0UyEX00PgplVsCcqtl1Rna,entrenamiento
763,7e4Pftu2tzDeY0W0690OKQ,entrenamiento
764,5Oc0vLGWdEWeCqIU8zyELt,entrenamiento
765,6wXpQl6LNBzDhalmed8Lm5,prueba
766,3xtxmdwm84x0ZDvSOxQels,entrenamiento
767,7aZBQsoO9BqmgB9WRLFeqv,entrenamiento
768,1m3Lsbhkn6yL8apzsCiukd,prueba
769,5hP86UPfveDTuRSUC5FH89,entrenamiento
770,1OoBG6B9674Y1xJLfdl7Vg,prueba
771,26TzE0IIiuqPKLaWfcsj4C,entrenamiento
772,4OaLdPqqqrtfLPFqSna89W,entrenamiento
773,0JN6DXOZ08IwQhEBZJ3MFd,entrenamiento
774,3kYLpeRglpJLQkCsbp7p4j,entrenamiento
775,0iAkkPHwTkS1nC2vbcw3Ms,entrenamiento
776,0sE9ZTxMxYneIUAEHN4Tg7,entrenamiento
777,37pK088xTo1ZpR3y23wsFk,prueba
778,6P82NfCXl3lLcUNSYEmq1u,prueba
779,3VA8T3rNy5V24AXxNK5u9E,entrenamiento
780,71nADpZkwmhx8tnnPKXHMP,entrenamiento
781,5SUNx81BHso0IIFE04M4KW,entrenamiento
782,7AtnW6HeSUsPpA9D59PJyx,entrenamiento
783,0VDhK4DIjbsAHo1GDe9VfM,entrenamiento
784,2bjfXe8SOsCl17b29eGLvg,entrenamiento
785,3lawK0CXk8hJ1yZnhNMx7u,prueba
786,7saOSM2fUxclPXFAFJQACk,entrenamiento
787,6e2lt5O6aOUGQ8BWSo0gNr,entrenamiento
788,2koSOTOngqtiLrTpLoiZtQ,entrenamiento
789,1cADd4hbtfYDFesyH8i1eB,entrenamiento
790,0C4m2ViRBc1rCfsU8wFMKT,entrenamiento
791,1o95Vc19sHgVwk20YwNPvR,entrenamiento
792,4VG8zYHXRHQ8AJLpUc4kMO,entrenamiento
793,4psC6LXiY2vMsYAuYETR1C,entrenamiento
794,7dNEbiLeXtUZeJzNnbetEH,entrenamiento
795,3XYi7KXhUG4kDaz34o3F1g,entrenamiento
796,6D16aFALxgo3b5Hw7Na1Fw,entrenamiento
797,1NByMwpOZY69Mmy4l7jYRF,entrenamiento
798,1Cu8QneXq0Hq1HJqkZDPbN,entrenamiento
799,1R8uexh18C6rWgBiUsZr6L,entrenamiento
800,7rIBp3U5Igzn44l7Z7mOtE,prueba
801,09IZGpkbdHfJS4g33j6ALr,entrenamiento
802,5vk20vCA4C23pXxFhtbBTx,entrenamiento
803,3SqVMOupg0AX9xTWqP9PSD,entrenamiento
804,3nBmy2hAqIDmMOD0VZGB7I,entrenamiento
805,35L0y18MvVAEvx7hFW8Tyy,prueba
806,0roPf0bwAsBDZv1bR15m15,prueba
807,05QEiRtbs57De7NxgUNOHp,entrenamiento
808,6bbAFA4CZyeOMxEvDImvCh,prueba
809,2R6CGc2eQJjuVEbH1eUZjq,prueba
810,4XqFl2hYwxBSVWhCG2oPUA,entrenamiento
811,1t3koreZmmgvTYvxATwqfz,entrenamiento
812,55M1KsnBgjl2eRrPfMP6vy,entrenamiento
813,7AWKPOhCIHxetMXujii1KT,prueba
814,0NHPxGWfcBbCHBrFm3yaix,entrenamiento
815,10a6GUpyRLdfadUPRL5wBg,entrenamiento
816,2xkMeEvHnRhj2URvART1yE,entrenamiento
817,6FfGUAfmwW2ifxnit0hE4K,entrenamiento
818,373ovGYBDvfPLo1NNRNMYE,entrenamiento
819,4FytmtwjnW4GdycPb4TwF0,entrenamiento
820,2fboUv3gU9L4njbhBdigid,entrenamiento
821,2mHWjrN4rIL8vbWt0Od9Ux,entrenamiento
822,59eluCMn0XbOWqeWQ91FTM,entrenamiento
823,1emx944EiuTphS9qv5mslc,entrenamiento
824,7IjL4IoQZMk1dOI4MH1T0i,entrenamiento
825,2YGu3QpHqj5AHtS8RzFQdW,prueba
826,7A7IsQQPGxlfHiDDl2Kct7,entrenamiento
827,4HQr9UGqkHPzboqLb9J8pJ,entrenamiento
828,4Fc7BhMBjIVDnGQG8L6ayi,entrenamiento
829,6AMuHsxzvWdB9tMeJXKT2s,prueba
830,3N7r0W54tqzfdQOwyHamSi,entrenamiento
831,4KMXlzvtC8xjLseDqDjpeU,entrenamiento
832,7qANzA00oGRCWhpHgbVzkO,entrenamiento
833,03czT1nVZDRv2JlpY2GxON,entrenamiento
834,0IS3KnXzXuUj4ss4nhU8hA,prueba
835,1SPZoobx8PZYoZP9xBXl6P,entrenamiento
836,2txxvcL02iH16w7f9lVKcV,entrenamiento
837,395XDt5vt8DKguJDjGtYLU,entrenamiento
838,4A9E08l34BkPsCDAmOpHxb,entrenamiento
839,76kBXoobhmMlzN5mS1CD3b,entrenamiento
840,2J3MdVrlrZ46M4ylHhmNVH,entrenamiento
841,7AZAGSn2B1APKe2XBbzB2G,entrenamiento
842,7fMxaup9mYP470sT9I71Od,entrenamiento
843,1wMG2dMCgh1Bn6d0XkOnHo,entrenamiento
844,1k1jxdrfofuDZmAuLtyq6m,entrenamiento
845,4ckCgKE0aIy4TNSGdm36QT,entrenamiento
846,28lU91CRfUdWJEY7KbhZBL,entrenamiento
847,5Jx83G7IadblXTyvMMo7Uu,entrenamiento
848,7n8U8nb1U1yafqgqlZirnf,entrenamiento
849,1VtzCELaY7snxB5vNXbAGg,entrenamiento
850,6hDBkm6B8HF9B4oATW28YN,entrenamiento
851,5fomS2mZjvxxJ2iVH3fosc,entrenamiento
852,5MZYOtR8fcaZoWzweBNdMm,prueba
853,4tqsFRjUHZ89bMEOAk3lUl,prueba
854,1nnEOnBgHPVpAAZIkFknzv,entrenamiento
855,68ngc4vLwImhAeWHmXKcEI,entrenamiento
856,69LsOTlcKFAlH2QDkEEhmO,prueba
857,1hnSI4JaTQybQXqvzQX3nl,entrenamiento
858,6iIylwvWuTqFRhvXMn09KF,entrenamiento
859,5hVKGw1OXBCEZgRWFUilk7,entrenamiento
860,2VVWWwQ3FiWnmbukTb6Kd3,entrenamiento
861,2hVaNGGvdvvzRPCK9BUZmA,entrenamiento
862,3ih1UH1MuhzVl33wlibBII,prueba
863,55KKAV2VnlggBrVS0J666s,entrenamiento
864,2vLHinYk689HDnLkrsCZGF,entrenamiento
865,6oz8T0xhXzkEVxyelC3Hc3,entrenamiento
866,5JYT9U8oafWV5JtTa7hG09,entrenamiento
867,6RQVpAbblcgqgHeywYi79v,prueba
868,25fcj6d2W1l8DQL11Czdzb,entrenamiento
869,3TnFkFik1REVmx8V58n6Uu,entrenamiento
870,4zaBf1Dkn1gr7QcRxAWSSg,prueba
871,1iAevgb0bInqyeE85Z6Ra3,prueba
872,6szDk6GLuxosArjs48QzFq,entrenamiento
873,2OcZ7956nCJ1OJ6oyNDLtf,entrenamiento
874,57BoKvyN8KbOYkncKzQiD4,entrenamiento
875,0MWxVd7Hk952psJoL249TT,entrenamiento
876,2vP0JcTiuYnzrBy45ACKBz,entrenamiento
877,7pv5juhfq1kco6wioikGHt,entrenamiento
878,2OTAulJdNdYoFQG2oqXtSB,entrenamiento
879,7xVLM4xNhJo57V5RoinJji,entrenamiento
880,6N8T4RHu7ZerB1dQoZaX6q,entrenamiento
881,7j02rdE5RVtNcNMuLGY5SS,entrenamiento
882,7qLJmyRxLZCf1ifZlJ2gMZ,entrenamiento
883,3D1PuFi2U8lmtdWRZcCz1f,entrenamiento
884,0uHjs4zpo52qiFeBpdrXYs,prueba
885,5HhcXgRU7kYszL7OQZtNlc,entrenamiento
886,2Z8oSkHTEJedqb1rsgpLih,prueba
887,17O2PjGN9JjxHweAvjjSa2,entrenamiento
888,1lw2doNDEtF7vZUp966kSN,entrenamiento
889,1Q6A7Uy4vXDfcnigKgwPZp,entrenamiento
890,0WSGIwIEqpfe3jGJ5fZsHr,entrenamiento
891,6HRfUOW2Il3284ktPdxoGx,entrenamiento
892,55phpQC9GSHQ7fAagLh4I7,entrenamiento
893,5ZZDntOE2nYjjq7Uh2mZcJ,entrenamiento
894,0T3LR3C4dUD11wdgLm0Xoz,entrenamiento
895,7HYrjmGBdvzLYgt1gIY5Zn,entrenamiento
896,0xOIqJadsikka2so1zhghO,entrenamiento
897,3R11aqnxH9nlrxyAPV3A3Q,entrenamiento
898,4ysmODoF5WXlBlGkyWfu7J,entrenamiento
899,4uPvXmXGjYOOqhbRMmS9XU,entrenamiento
900,7sGEiBshBJXKRnvyIq3LUB,prueba
901,5Pk2JQFKZyFnA9e7BAQQQm,entrenamiento
902,0P2HFqXUhqvdZ2bS8doDjR,entrenamiento
903,3h8uWt8HNyDNubPSEBgTPG,prueba
904,0v1yN5C75um5Wx2WPtFl6k,entrenamiento
905,56twDecxsQon61crfEXrA5,entrenamiento
906,1SesKQRY9HNlqbOtCGYWMa,entrenamiento
907,5uY2Vs2sviMqznPxW8f5xz,prueba
908,05b6SX5DjBpvd5rYIxmwOz,entrenamiento
909,2TDVIt8rGuXEN6IvMIy5iW,entrenamiento
910,2N7NctlF0wAl57q68v5MOi,entrenamiento
911,4s3G9Ifc1dp8xEksZxNe8P,prueba
912,7lr1Qj5i2emYCPqUiIyFcz,prueba
913,3mlAmyipgcFX5F3EXllJh2,entrenamiento
914,0imuQm7CnK74UdorFpC2Eg,entrenamiento
915,4vNGuGIIzh6soeBTw8hjfq,entrenamiento
916,6rm0bIbAE0ZfPXNeuIV4DR,entrenamiento
917,5tn4ViAVQvGNRvzFIzOnGm,entrenamiento
918,4eZP0Tyh1p06Nk1aHOzNrt,entrenamiento
919,0D1Kp0dQ6ZSbeI5n14XHTp,entrenamiento
920,6apacvSkVWWtCxc68FBsZV,entrenamiento
921,36ccrof5DFicLrejE4hEye,entrenamiento
922,5Hnfk1EuhqQuh7QhcnikR1,entrenamiento
923,6pOD6dUoAMDmvuMePmfOKG,prueba
924,2V2mEnBBn4HsDRNxuVJvwP,prueba
